gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1986493871				https://images.cria.org.br/viewer/HUEFS0245380										
1986493486				https://images.cria.org.br/viewer/HUEFS0243063										
1978403268				https://images.cria.org.br/viewer/SPF00160219										
1949968041				https://images.cria.org.br/viewer/HUEFS0245340										
1949968040				https://images.cria.org.br/viewer/HUEFS0245344										
1949968038				https://images.cria.org.br/viewer/HUEFS0245347										
1949968036				https://images.cria.org.br/viewer/HUEFS0245348										
1949968033				https://images.cria.org.br/viewer/HUEFS0245351										
1949968021				https://images.cria.org.br/viewer/HUEFS0245341										
1949968012				https://images.cria.org.br/viewer/HUEFS0245350										
1949968009				https://images.cria.org.br/viewer/HUEFS0245345										
1949968009				https://images.cria.org.br/viewer/HUEFS0245345_e1										
1949967910				https://images.cria.org.br/viewer/HUEFS0245346										
1949967905				https://images.cria.org.br/viewer/HUEFS0245352										
1949967904				https://images.cria.org.br/viewer/HUEFS0245338										
1949967897				https://images.cria.org.br/viewer/HUEFS0245343										
1949967798				https://images.cria.org.br/viewer/HUEFS0245342										
1949967797				https://images.cria.org.br/viewer/HUEFS0245339										
1949967767				https://images.cria.org.br/viewer/HUEFS0245321										
1949967754				https://images.cria.org.br/viewer/HUEFS0245320										
1947780097	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/185817.jpg		Tetrapterys salicifolia (A. Juss.) Nied. - Brazil, Paraná (BARCODE: 185817) - USF Herbarium								http://creativecommons.org/licenses/by-nc-sa/4.0/	University of South Florida Herbarium (USF)
1936707473				https://images.cria.org.br/viewer/HUEFS0244319										
1936707473				https://images.cria.org.br/viewer/HUEFS0244319_e1										
1936634312	StillImage	image/jpeg	https://assets.rjb.csic.es/fileget?coll=Plantas+Vasculares&type=O&filename=sp68026571354658750689.att.jpg&downloadname=MA-01-00716700	https://assets.rjb.csic.es/fileget?coll=Plantas+Vasculares&type=O&filename=sp68026571354658750689.att.jpg&downloadname=MA-01-00716700	MA-01-00716700								http://creativecommons.org/licenses/by-nc/4.0/	
1936633961	StillImage	image/jpeg	https://assets.rjb.csic.es/fileget?coll=Plantas+Vasculares&type=O&filename=sp66334883402726782134.att.jpg&downloadname=MA-01-00716704	https://assets.rjb.csic.es/fileget?coll=Plantas+Vasculares&type=O&filename=sp66334883402726782134.att.jpg&downloadname=MA-01-00716704	MA-01-00716704								http://creativecommons.org/licenses/by-nc/4.0/	
1935009293				https://images.cria.org.br/viewer/BHCB191222										
1935009285				https://images.cria.org.br/viewer/BHCB191221										
1935009284				https://images.cria.org.br/viewer/BHCB191232										
1935009281				https://images.cria.org.br/viewer/BHCB191223										
1932866616				https://images.cria.org.br/viewer/SPF00164379										
1931780082				https://images.cria.org.br/viewer/HUFU00073409										
1931780025				https://images.cria.org.br/viewer/HUFU00073410										
1931178178	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/2147/287/01145100.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1930222749	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/2147/288/01145101.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1930097673	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/2147/034/01017724.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1929731438	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1618/519/01281762.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1929666834	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1084/973/01857542.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928743226	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1618/338/01183994.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928546862	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/1084/738/00955667.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928309097	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/233/619/v-069-00956874.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1928061250	StillImage	image/jpeg	http://sweetgum.nybg.org/images3/2147/061/01019350.jpg							The New York Botanical Garden			http://creativecommons.org/licenses/by/4.0/	The New York Botanical Garden
1915274496				https://images.cria.org.br/viewer/HUEFS0244134										
1915274437				https://images.cria.org.br/viewer/HUEFS0244128										
1915274385				https://images.cria.org.br/viewer/HUEFS0244002										
1915274348				https://images.cria.org.br/viewer/HUEFS0243974										
1915274280				https://images.cria.org.br/viewer/HUEFS0243919										
1915274272				https://images.cria.org.br/viewer/HUEFS0243967										
1889180191				https://images.cria.org.br/viewer/SPF00160216										
1853952098				https://images.cria.org.br/viewer/SPF00163725										
1853952096				https://images.cria.org.br/viewer/SPF00163723										
1853951955				https://images.cria.org.br/viewer/SPF00160501										
1853951874				https://images.cria.org.br/viewer/SPF00160200										
1840928358				https://images.cria.org.br/viewer/SPF00163722										
1840928318				https://images.cria.org.br/viewer/SPF00160499										
1840928318				https://images.cria.org.br/viewer/SPF00160499_1										
1840928315				https://images.cria.org.br/viewer/SPF00160498										
1840928314				https://images.cria.org.br/viewer/SPF00160497										
1806875376				https://images.cria.org.br/viewer/BHCB034083										
1802856619				https://images.cria.org.br/viewer/BHCB000504										
1702649942				https://images.cria.org.br/viewer/SPF00163728										
1702649874				https://images.cria.org.br/viewer/SPF00160227										
1671752449	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/166274.jpg		Bauhinia rufa (Bong.) Steud. - Brazil, Mato Grosso (BARCODE: 166274) - USF Herbarium								http://creativecommons.org/licenses/by-nc-sa/4.0/	University of South Florida Herbarium (USF)
1671752438	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/166270.jpg		Bauhinia rufa (Bong.) Steud. - Brazil, Mato Grosso (BARCODE: 166270) - USF Herbarium								http://creativecommons.org/licenses/by-nc-sa/4.0/	University of South Florida Herbarium (USF)
1671752325	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/148295.jpg		Bauhinia pulchella Benth. - Brazil, Mato Grosso (BARCODE: 148295) - USF Herbarium								http://creativecommons.org/licenses/by-nc-sa/4.0/	University of South Florida Herbarium (USF)
1664964279	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/166237.jpg		Bauhinia cupulata Benth. - Brazil, Mato Grosso (BARCODE: 166237) - USF Herbarium								http://creativecommons.org/licenses/by-nc-sa/4.0/	University of South Florida Herbarium (USF)
1638342038				https://images.cria.org.br/viewer/HUEFS0229577										
1638342036				https://images.cria.org.br/viewer/HUEFS0229576										
1587302566				https://images.cria.org.br/viewer/SPF00160229										
1585193947				https://images.cria.org.br/viewer/SPF00164380										
1585193924				https://images.cria.org.br/viewer/SPF00160117										
1584439311	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/28363.jpg		Habenaria platydactyla Kränzl. - Brazil, Paraná (BARCODE: 28363) - USF Herbarium								http://creativecommons.org/licenses/by-nc-sa/4.0/	University of South Florida Herbarium (USF)
1576158289	StillImage	image/jpeg	https://cdn.plantatlas.org/img/specimens/USF/26765.jpg		Epidendrum patens Sw. - Brazil, Minas Gerais (BARCODE: 26765) - USF Herbarium								http://creativecommons.org/licenses/by-nc-sa/4.0/	University of South Florida Herbarium (USF)
1570747613				https://images.cria.org.br/viewer/SPF00160099										
1450975237				https://images.cria.org.br/viewer/SPF00160181										
1424497066	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/90/33/32/00903332.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424492779	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/88/6/64/00880664.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424492753	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/88/6/63/00880663.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424491994	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/87/92/87/00879287.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424491970	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/87/92/39/00879239.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424491969	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/87/92/47/00879247.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424489731	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/87/30/50/00873050.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424489707	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/87/30/60/00873060.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424479217	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/85/18/66/00851866.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424344413	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/63/51/16/00635116.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424335132	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/62/57/75/00625775.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424329213	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/62/2/14/00620214.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424327267	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/61/73/95/00617395.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424319749	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/60/98/93/00609893.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424300942	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/58/98/89/00589889.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424295153	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/58/44/9/00584409.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424295131	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/58/44/8/00584408.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424293797	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/58/31/47/00583147.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424293751	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/58/31/55/00583155.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424293735	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/58/31/53/00583153.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424293703	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/58/31/48/00583148.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424288333	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/57/76/55/00577655.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424274660	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/56/7/4/00560704.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424274649	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/56/7/5/00560705.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424274644	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/56/6/98/00560698.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424274641	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/56/7/10/00560710.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424274604	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/56/7/1/00560701.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424270293	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/55/65/87/00556587.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424270291	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/55/65/88/00556588.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424270289	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/55/66/13/00556613.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424270249	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/55/65/86/00556586.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424268151	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/55/46/28/00554628.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424267926	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/55/29/70/00552970.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424263086	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/54/80/71/00548071.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424263085	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/54/80/75/00548075.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424263022	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/54/80/69/00548069.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424262480	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/54/74/54/00547454.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424262050	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/54/61/94/00546194.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424251489	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/53/45/76/00534576.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424251217	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/53/43/11/00534311.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424250766	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/53/38/17/00533817.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424250728	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/53/38/14/00533814.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424249023	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/53/21/74/00532174.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424249019	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/53/21/72/00532172.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424247488	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/53/8/3/00530803.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424244324	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/76/66/00527666.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424244269	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/76/67/00527667.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424244142	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/76/87/00527687.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424243553	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/70/14/00527014.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424243547	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/70/19/00527019.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424243534	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/70/17/00527017.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424243465	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/70/20/00527020.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424242835	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/63/6/00526306.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424242795	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/63/8/00526308.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424242789	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/63/7/00526307.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424242749	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/63/2/00526302.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424242742	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/63/4/00526304.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424242009	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/55/66/00525566.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241898	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/54/47/00525447.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241824	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/54/48/00525448.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241811	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/54/44/00525444.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241802	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/54/46/00525446.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241784	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/54/51/00525451.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241761	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/54/42/00525442.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241544	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/52/9/00525209.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241460	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/52/11/00525211.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241304	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/48/85/00524885.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241203	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/48/84/00524884.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241142	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/47/96/00524796.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241129	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/47/93/00524793.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424241116	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/47/97/00524797.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424240347	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/35/29/00523529.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424239538	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/52/27/78/00522778.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424236338	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/51/94/59/00519459.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424236305	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/51/94/60/00519460.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424236289	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/51/94/67/00519467.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424236286	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/51/94/62/00519462.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424236267	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/51/94/65/00519465.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424233207	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/51/64/95/00516495.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424221219	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/8/64/00490864.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424221193	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/8/76/00490876.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424221180	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/8/62/00490862.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424221170	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/8/57/00490857.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424221160	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/8/63/00490863.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220492	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/1/40/00490140.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220425	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/1/73/00490173.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220414	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/1/74/00490174.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220406	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/1/26/00490126.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220356	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/0/49/00490049.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220355	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/0/38/00490038.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220330	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/0/54/00490054.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220325	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/0/36/00490036.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
