gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	superfamilyKey	familyKey	subfamilyKey	tribeKey	subtribeKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
3695999307				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/90101	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/90101	90101	1248	Melo, PHA de; Coelho, LHL											native				PRESENT								Arbórea. Flores esverdeadas.; Mata sobre afloramento calcário.															2004-08-13		226	226	2004	8	13												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel. Afloramento da Bocaina.									-20.266389	-45.660528																																				Lombardi, JA														Tapirira obtusa (Benth.) J.D.Mitch.								Plantae	Tracheophyta	Magnoliopsida	Sapindales		Anacardiaceae				Tapirira	Tapirira			obtusa			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.503Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	3659992	3659992	6	7707728	220	933		2398				7321529		3659992	Tapirira obtusa	Tapirira obtusa (Benth.) J.D.Mitch.	Tapirira obtusa		EML	2026-06-25T20:18:10.503Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			LC
3695999305				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/85639	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/85639	85639	819	Melo, PHA de; Santos, GP											introduced				PRESENT								Herbácea, flores vermelhas.; Pastagem entre matas secas.															2003-08-10		222	222	2003	8	10												SOUTH_AMERICA				BR	Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.255556	-45.67																																				Teles, AM														Emilia sonchifolia (L.) DC. ex Wight								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Emilia	Emilia			sonchifolia			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.480Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	7376217	7376217	6	7707728	220	414		3065				3137995		7376217	Emilia sonchifolia	Emilia sonchifolia (L.) DC. ex Wight	Emilia sonchifolia		EML	2026-06-25T20:18:10.480Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
3695996302				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/82234	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/82234	82234	743	Melo, PHA de; Libanio, RC; Ferreira, RR; Loyola, DM											native				PRESENT								Herbácea, terrestre, inflorescência verde com flores amarelo-claro.; Trilha no interior de mata sobre afloramento calcário.															2003-07-05		186	186	2003	7	5												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.251583	-45.662972																																																		Acmella brachyglossa Cass.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Acmella	Acmella			brachyglossa			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.502Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5386734	5386734	6	7707728	220	414		3065				7764312		5386734	Acmella brachyglossa	Acmella brachyglossa Cass.	Acmella brachyglossa		EML	2026-06-25T20:18:10.502Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
3695996301				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/82036	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/82036	82036	632	Melo, PHA de; Carvalho, FA; Ranieri, BD; Souza, DT; Lana, TC											native				PRESENT								Herbácea, espiga verde.; Área de mineração, sobre afloramento calcário.															2003-05-25		145	145	2003	5	25												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.									-20.387222	-45.649722																																				Viana, PL														Setaria vulpiseta (Lam.) Roem. & Schult.								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Setaria	Setaria			vulpiseta			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.760Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5289673	5289673	6	7707728	196	1369		3073				2702955		5289673	Setaria vulpiseta	Setaria vulpiseta (Lam.) Roem. & Schult.	Setaria vulpiseta		EML	2026-06-25T20:18:10.760Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
3695995306				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/94026	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/94026	94026	1364	Melo, PHA de; Melo Júnior, EA											native				PRESENT								Erva ereta até 1m, anual, viscosa, saxícola, flores alvas, brácteas involucrais verdes.; Sub-bosque de mata sobre afloramento calcário.															2005-05-28		148	148	2005	5	28												SOUTH_AMERICA				BR	Minas Gerais		Pains	Região do Corumbá, próximo ao Morro do Marruá, Mineração Agrocampo.									-20.348778	-45.63625																																				Sobral, M; Teles, AM														Gardnerina angustata (Gardner) R.M.King & H.Rob.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Gardnerina	Gardnerina			angustata			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.507Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	3139400	3139400	6	7707728	220	414		3065				3139399		3139400	Gardnerina angustata	Gardnerina angustata (Gardner) R.M.King & H.Rob.	Gardnerina angustata		EML	2026-06-25T20:18:10.507Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
3695995301				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/82029	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/82029	82029	596	Melo, PHA de															PRESENT								Herbácea, terrestre, inflorescência verde com flores amarelas, brácteas verdes.; Borda de mata calcária.															2003-04-22		112	112	2003	4	22												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.251583	-45.662972																																				Viana, PL														Elvira biflora (L.) DC.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Delilia	Elvira			biflora			SPECIES				SYNONYM			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.753Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5385812	3088794	6	7707728	220	414		3065				3088786		3088794	Delilia biflora	Delilia biflora (L.) Kuntze	Elvira biflora		EML	2026-06-25T20:18:10.753Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
3695994306				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/94012	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/94012	94012	593	Melo, PHA de															PRESENT								Arbusto, terrestre, inflorescência amarela.; Borda de mata calcária.															2003-04-22		112	112	2003	4	22												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.260417	-45.664028																																																		Asteraceae								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae											FAMILY				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.436Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	3065	3065	6	7707728	220	414		3065								Asteraceae			EML	2026-06-25T20:18:10.436Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
3695994305				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/90485	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/90485	90485	517	Melo, PHA de; Leite, FSF; Leal, CG															PRESENT								Erva.; No interior de mata seca, sobre afloramento calcário.															2003-03-22		81	81	2003	3	22												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.									-20.387222	-45.649722																																				Viana, PL														Setaria poiretiana (Schult.) Kunth								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Setaria	Setaria			poiretiana			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.453Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5289708	5289708	6	7707728	196	1369		3073				2702955		5289708	Setaria poiretiana	Setaria poiretiana (Schult.) Kunth	Setaria poiretiana		EML	2026-06-25T20:18:10.453Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
3695994304				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/90133	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/90133	90133	1114	Melo, PHA de											native				PRESENT								Erva terrestre, com espiguetas verde-amareladas.; No subosque de mata seca.															2004-03-03		63	63	2004	3	3												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16. Início da trilha da mata.									-20.381	-45.651222																																				Viana, PL														Setaria vulpiseta (Lam.) Roem. & Schult.								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Setaria	Setaria			vulpiseta			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.424Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5289673	5289673	6	7707728	196	1369		3073				2702955		5289673	Setaria vulpiseta	Setaria vulpiseta (Lam.) Roem. & Schult.	Setaria vulpiseta		EML	2026-06-25T20:18:10.424Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
3695994301				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/82231	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/82231	82231	730	Melo, PHA de; Libanio, RC; Ferreira, RR; Loyola, DM											native				PRESENT								Arbusto, terrestre, frutos maduros paleáceos.; Trilha no interior de mata sobre afloramento calcário.															2003-07-05		186	186	2003	7	5												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.251583	-45.662972																																				Melo, PHA de														Elephantopus mollis Kunth								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Elephantopus	Elephantopus			mollis			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.482Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5395928	5395928	6	7707728	220	414		3065				3119618		5395928	Elephantopus mollis	Elephantopus mollis Kunth	Elephantopus mollis		EML	2026-06-25T20:18:10.482Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
3695993302				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/81988	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/81988	81988	570	Melo, PHA de; Carvalho, FA; Ranieri, BD; Souza, DT; Lana, TC											introduced				PRESENT								Arbórea 4m. Terrestre, inflorescência rosa.; Borda de mata calcária.															2003-04-15		105	105	2003	4	15												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Amargoso, MG-439, km 16.									-20.387222	-45.649722																																																		Cosmos caudatus Kunth								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Cosmos	Cosmos			caudatus			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.402Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	3098932	3098932	6	7707728	220	414		3065				3098910		3098932	Cosmos caudatus	Cosmos caudatus Kunth	Cosmos caudatus		EML	2026-06-25T20:18:10.402Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
3695992309				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/90134	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/90134	90134	1093	Melo, PHA de											native				PRESENT								Erva, inflorescência verde.; Na borda de afloramento calcário.															2004-02-16		47	47	2004	2	16												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16. Divisa com Francisco Gonçalves Costa.									-20.382861	-45.6495																																				Viana, PL														Setaria vulpiseta (Lam.) Roem. & Schult.								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Setaria	Setaria			vulpiseta			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.438Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5289673	5289673	6	7707728	196	1369		3073				2702955		5289673	Setaria vulpiseta	Setaria vulpiseta (Lam.) Roem. & Schult.	Setaria vulpiseta		EML	2026-06-25T20:18:10.438Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
3695992304				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/82052	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/82052	82052	653	Melo, PHA de; Carvalho, FA; Ranieri, BD; Souza, DT; Lana, TC											native				PRESENT								Herbácea, inflorescência verde.; Mata sobre afloramento calcário.															2003-05-26		146	146	2003	5	26												SOUTH_AMERICA				BR	Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.256389	-45.669167																																				Viana, PL														Setaria vulpiseta (Lam.) Roem. & Schult.								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Setaria	Setaria			vulpiseta			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.377Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5289673	5289673	6	7707728	196	1369		3073				2702955		5289673	Setaria vulpiseta	Setaria vulpiseta (Lam.) Roem. & Schult.	Setaria vulpiseta		EML	2026-06-25T20:18:10.377Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
3695991306				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/82230	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/82230	82230	719	Melo, PHA de; Libanio, RC; Ferreira, RR; Loyola, DM															PRESENT								Herbácea, terrestre.; Borda de mata calcária.															2003-07-05		186	186	2003	7	5												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.251583	-45.662972																																																		Chromolaena maximiliani (Schrad. ex DC.) R.M.King & H.Rob.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Chromolaena	Chromolaena			maximiliani			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.408Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE;TAXON_MATCH_FUZZY				true	false	3087704	3087704	6	7707728	220	414		3065				7824453		3087704	Chromolaena maximiliani	Chromolaena maximiliani (Schrad. ex DC.) R.M.King & H.Rob.	Chromolaena maximilianii		EML	2026-06-25T20:18:10.408Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
3695991305				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/82050	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/82050	82050	651	Melo, PHA de; Carvalho, FA; Ranieri, BD; Souza, DT; Lana, TC															PRESENT								Herbácea, terrestre, inflorescência amarela.; Mata sobre afloramento calcáreo.															2003-05-26		146	146	2003	5	26												SOUTH_AMERICA				BR	Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.256389	-45.669167																																																		Blainvillea rhomboidea Cass.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Blainvillea	Blainvillea			rhomboidea			SPECIES				SYNONYM			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.449Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5385680	7595301	6	7707728	220	414		3065				3088438		7595301	Blainvillea dichotoma	Blainvillea dichotoma (Murray) A.Stewart	Blainvillea rhomboidea		EML	2026-06-25T20:18:10.449Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
3695990308				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/85638	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/85638	85638	818	Melo, PHA de; Santos, GP											native				PRESENT								Herbácea. Flores verdes.; Pastagem entre matas secas.															2003-08-10		222	222	2003	8	10												SOUTH_AMERICA				BR	Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.255556	-45.67																																				Teles, AM														Chaptalia nutans (L.) Pol.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Chaptalia	Chaptalia			nutans			SPECIES				SYNONYM			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.329Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	8208628	8255992	6	7707728	220	414		3065				3090180		8255992	Chaptalia nutans	Chaptalia nutans (L.) Hemsl.	Chaptalia nutans		EML	2026-06-25T20:18:10.329Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
3695988307				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/90481	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/90481	90481	712	Melo, PHA de; Libanio, RC; Ferreira, RR; Loyola, DM											native				PRESENT								Herbácea, terrestre, espigas maduras peleáceas.; Mata secundária na base de afloramento calcário.															2003-07-05		186	186	2003	7	5												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.251583	-45.662972																																				Viana, PL														Setaria vulpiseta (Lam.) Roem. & Schult.								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Setaria	Setaria			vulpiseta			SPECIES				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.192Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5289673	5289673	6	7707728	196	1369		3073				2702955		5289673	Setaria vulpiseta	Setaria vulpiseta (Lam.) Roem. & Schult.	Setaria vulpiseta		EML	2026-06-25T20:18:10.192Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
3695988305				CC_BY_4_0	2026-06-16T02:10:43Z		https://specieslink.net/guid/220/88358	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/220/88358	88358	1089	Melo, PHA de															PRESENT								Arbusto, flores amarelas.; Afloramento calcário.															2004-02-16		47	47	2004	2	16												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Amargoso, MG-439, km 16, divisa com Francisco Gonçalves Costa.									-20.382861	-45.6495																																																		Aspilia Thouars								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Aspilia							GENUS				ACCEPTED			d2470ef8-edfa-4ba7-821e-c3e1a537bdba	BR	2026-06-25T20:18:10.279Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	8045475	8045475	6	7707728	220	414		3065				8045475				Aspilia Thouars	Aspilia		EML	2026-06-25T20:18:10.279Z	2026-06-25T20:16:06.391Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
